filename,label_index,label,st_frame,end_frame
s12-d07-cam-002,3,cut apart,14138,14225
s12-d07-cam-002,24,peel,14281,14377
s12-d07-cam-002,24,peel,14384,14940
s12-d07-cam-002,8,cut slices,15368,16054
s12-d07-cam-002,8,cut slices,16091,16286
s12-d07-cam-002,31,put on bread/dough,16340,16547
s12-d07-cam-002,31,put on bread/dough,16558,16627
s12-d07-cam-002,31,put on bread/dough,16636,16679
s12-d07-cam-002,8,cut slices,16709,17004
s12-d07-cam-002,31,put on bread/dough,17017,17052
s12-d07-cam-002,31,put on bread/dough,17060,17105
s12-d07-cam-002,31,put on bread/dough,17115,17159
s12-d07-cam-002,20,open/close drawer,17161,17209
s12-d07-cam-002,50,take \& put in fridge,17569,17685
s12-d07-cam-002,56,take out from fridge,17726,17843
s12-d07-cam-002,35,remove from package,17855,17942
s12-d07-cam-002,50,take \& put in fridge,17942,18031
s12-d07-cam-002,21,open/close fridge,18031,18112
s12-d07-cam-002,63,wash objects,18127,18338
s12-d07-cam-002,40,shake,18362,18410
s12-d07-cam-002,8,cut slices,18458,18771
s12-d07-cam-002,31,put on bread/dough,18771,18887
s12-d07-cam-002,31,put on bread/dough,18895,18989
s12-d07-cam-002,31,put on bread/dough,18997,19168
s12-d07-cam-002,35,remove from package,19240,19633
s12-d07-cam-002,55,take out from drawer,19635,19814
s12-d07-cam-002,12,grate,20058,20615
s12-d07-cam-002,56,take out from fridge,20692,20960
s12-d07-cam-002,63,wash objects,21015,21204
s12-d07-cam-002,6,cut off ends,21307,21342
s12-d07-cam-002,8,cut slices,21456,21780
s12-d07-cam-002,31,put on bread/dough,21835,21929
s12-d07-cam-002,31,put on bread/dough,21934,22003
s12-d07-cam-002,31,put on bread/dough,22013,22054
s12-d07-cam-002,59,taste,22054,22084
s12-d07-cam-002,12,grate,22187,22696
s12-d07-cam-002,23,package X,22755,22848
s12-d07-cam-002,16,move from X to Y,22848,22930
s12-d07-cam-002,51,take \& put in oven,23027,23365
s12-d07-cam-002,2,change temperature,23367,23444
s12-d07-cam-002,1, Background activity,1,185
s12-d07-cam-002,1, Background activity,401,449
s12-d07-cam-002,1, Background activity,1512,1872
s12-d07-cam-002,1, Background activity,3261,3363
s12-d07-cam-002,1, Background activity,3461,3527
s12-d07-cam-002,1, Background activity,4000,4275
s12-d07-cam-002,1, Background activity,4448,4561
s12-d07-cam-002,1, Background activity,4789,5044
s12-d07-cam-002,1, Background activity,5701,5868
s12-d07-cam-002,1, Background activity,5949,5984
s12-d07-cam-002,1, Background activity,6116,6153
s12-d07-cam-002,1, Background activity,6802,6927
s12-d07-cam-002,1, Background activity,7454,7501
s12-d07-cam-002,1, Background activity,7572,7641
s12-d07-cam-002,1, Background activity,7761,7833
s12-d07-cam-002,1, Background activity,8439,8593
s12-d07-cam-002,1, Background activity,8650,8688
s12-d07-cam-002,1, Background activity,8765,8821
s12-d07-cam-002,1, Background activity,9006,9084
s12-d07-cam-002,1, Background activity,10504,10607
s12-d07-cam-002,1, Background activity,10761,10859
s12-d07-cam-002,1, Background activity,12647,12736
s12-d07-cam-002,1, Background activity,13425,13586
s12-d07-cam-002,1, Background activity,13676,13724
s12-d07-cam-002,1, Background activity,14060,14137
s12-d07-cam-002,1, Background activity,14226,14280
s12-d07-cam-002,1, Background activity,14941,15367
s12-d07-cam-002,1, Background activity,16055,16090
s12-d07-cam-002,1, Background activity,16287,16339
s12-d07-cam-002,1, Background activity,17210,17568
s12-d07-cam-002,1, Background activity,17686,17725
s12-d07-cam-002,1, Background activity,18411,18457
s12-d07-cam-002,1, Background activity,19169,19239
s12-d07-cam-002,1, Background activity,19815,20057
s12-d07-cam-002,1, Background activity,20616,20691
s12-d07-cam-002,1, Background activity,20961,21014
s12-d07-cam-002,1, Background activity,21205,21306
s12-d07-cam-002,1, Background activity,21343,21455
s12-d07-cam-002,1, Background activity,21781,21834
s12-d07-cam-002,1, Background activity,22085,22186
s12-d07-cam-002,1, Background activity,22697,22754
s12-d07-cam-002,1, Background activity,22931,23026
s12-d07-cam-002,1, Background activity,23445,23513
s12-d09-cam-002,54,take out from cupboard,164,335
s12-d09-cam-002,55,take out from drawer,338,443
s12-d09-cam-002,55,take out from drawer,474,748
s12-d09-cam-002,34,read,787,1262
s12-d09-cam-002,11,fill water from tap,1274,1458
s12-d09-cam-002,34,read,1458,1500
s12-d09-cam-002,26,pour,1500,1540
s12-d09-cam-002,34,read,1540,1579
s12-d09-cam-002,26,pour,1579,1624
s12-d09-cam-002,34,read,1624,1654
s12-d09-cam-002,26,pour,1693,1754
s12-d09-cam-002,16,move from X to Y,1817,1984
s12-d09-cam-002,2,change temperature,1993,2251
s12-d09-cam-002,35,remove from package,2356,2625
s12-d09-cam-002,23,package X,2626,2688
s12-d09-cam-002,48,take \& put in cupboard,2688,2873
s12-d09-cam-002,56,take out from fridge,2917,3092
s12-d09-cam-002,34,read,3146,3383
s12-d09-cam-002,19,open/close cupboard,3564,4015
s12-d09-cam-002,55,take out from drawer,4296,4479
s12-d09-cam-002,20,open/close drawer,4484,4554
s12-d09-cam-002,36,rip open,4583,4964
s12-d09-cam-002,64,whisk,5552,6207
s12-d09-cam-002,2,change temperature,6212,6374
s12-d09-cam-002,2,change temperature,6400,6500
s12-d09-cam-002,64,whisk,6517,6703
s12-d09-cam-002,30,put in pan/pot,6749,6797
s12-d09-cam-002,64,whisk,6814,7644
s12-d09-cam-002,2,change temperature,7645,7973
s12-d09-cam-002,64,whisk,7993,8068
s12-d09-cam-002,39,screw open,8118,8234
s12-d09-cam-002,34,read,8279,8318
s12-d09-cam-002,26,pour,8326,8514
s12-d09-cam-002,26,pour,8583,8723
s12-d09-cam-002,64,whisk,8783,9641
s12-d09-cam-002,30,put in pan/pot,9676,9889
s12-d09-cam-002,64,whisk,9906,10760
s12-d09-cam-002,2,change temperature,10760,10864
s12-d09-cam-002,64,whisk,10869,11044
s12-d09-cam-002,64,whisk,11068,11330
s12-d09-cam-002,16,move from X to Y,11337,11410
s12-d09-cam-002,16,move from X to Y,11415,11513
s12-d09-cam-002,16,move from X to Y,11533,11626
s12-d09-cam-002,1, Background activity,1,163
s12-d09-cam-002,1, Background activity,444,473
s12-d09-cam-002,1, Background activity,749,786
s12-d09-cam-002,1, Background activity,1655,1692
s12-d09-cam-002,1, Background activity,1755,1816
s12-d09-cam-002,1, Background activity,2252,2355
s12-d09-cam-002,1, Background activity,2874,2916
s12-d09-cam-002,1, Background activity,3093,3145
s12-d09-cam-002,1, Background activity,3384,3563
s12-d09-cam-002,1, Background activity,4016,4295
s12-d09-cam-002,1, Background activity,4965,5551
s12-d09-cam-002,1, Background activity,6704,6748
s12-d09-cam-002,1, Background activity,8069,8117
s12-d09-cam-002,1, Background activity,8235,8278
s12-d09-cam-002,1, Background activity,8515,8582
s12-d09-cam-002,1, Background activity,8724,8782
s12-d09-cam-002,1, Background activity,9642,9675
s12-d10-cam-002,54,take out from cupboard,93,405
s12-d10-cam-002,55,take out from drawer,432,585
s12-d10-cam-002,54,take out from cupboard,730,1325
s12-d10-cam-002,63,wash objects,1456,1764
s12-d10-cam-002,63,wash objects,1793,1908
s12-d10-cam-002,10,dry,2007,2123
s12-d10-cam-002,54,take out from cupboard,2190,2509
s12-d10-cam-002,1, Background activity,2519,2637
s12-d10-cam-002,63,wash objects,2694,2810
s12-d10-cam-002,63,wash objects,2852,2992
s12-d10-cam-002,10,dry,3091,3229
s12-d10-cam-002,55,take out from drawer,3287,3419
s12-d10-cam-002,18,open tin,3496,3922
s12-d10-cam-002,55,take out from drawer,3997,4081
s12-d10-cam-002,18,open tin,4094,4206
s12-d10-cam-002,40,shake,4206,4268
s12-d10-cam-002,55,take out from drawer,4323,4543
s12-d10-cam-002,16,move from X to Y,4557,4599
s12-d10-cam-002,32,put on cutting-board,4685,4739
s12-d10-cam-002,55,take out from drawer,5013,5067
s12-d10-cam-002,53,take ingredient apart,5119,5234
s12-d10-cam-002,7,cut out inside,5274,5353
s12-d10-cam-002,3,cut apart,5400,5547
s12-d10-cam-002,7,cut out inside,5665,5950
s12-d10-cam-002,7,cut out inside,6037,6183
s12-d10-cam-002,8,cut slices,6277,6459
s12-d10-cam-002,4,cut dice,6512,6768
s12-d10-cam-002,8,cut slices,6969,7159
s12-d10-cam-002,4,cut dice,7226,7438
s12-d10-cam-002,24,peel,7619,8672
s12-d10-cam-002,6,cut off ends,8794,8821
s12-d10-cam-002,3,cut apart,9017,9073
s12-d10-cam-002,8,cut slices,9172,9320
s12-d10-cam-002,4,cut dice,9363,9450
s12-d10-cam-002,8,cut slices,9531,9662
s12-d10-cam-002,4,cut dice,9694,9781
s12-d10-cam-002,29,put in bowl,9892,10074
s12-d10-cam-002,24,peel,10193,11199
s12-d10-cam-002,8,cut slices,11307,11894
s12-d10-cam-002,9,cut stripes,12513,12744
s12-d10-cam-002,4,cut dice,12744,13005
s12-d10-cam-002,9,cut stripes,13005,13233
s12-d10-cam-002,4,cut dice,13233,13731
s12-d10-cam-002,9,cut stripes,13837,13992
s12-d10-cam-002,4,cut dice,13992,14169
s12-d10-cam-002,9,cut stripes,14169,14500
s12-d10-cam-002,4,cut dice,14500,15043
s12-d10-cam-002,29,put in bowl,15119,15284
s12-d10-cam-002,32,put on cutting-board,15356,15571
s12-d10-cam-002,55,take out from drawer,15600,15726
s12-d10-cam-002,8,cut slices,15749,15927
s12-d10-cam-002,4,cut dice,16039,16116
s12-d10-cam-002,4,cut dice,16172,16324
s12-d10-cam-002,4,cut dice,16344,16380
s12-d10-cam-002,8,cut slices,16451,16549
s12-d10-cam-002,4,cut dice,16616,16909
s12-d10-cam-002,29,put in bowl,16962,17053
s12-d10-cam-002,16,move from X to Y,17113,17172
s12-d10-cam-002,55,take out from drawer,17239,17421
s12-d10-cam-002,16,move from X to Y,17425,17466
s12-d10-cam-002,16,move from X to Y,17472,17504
s12-d10-cam-002,16,move from X to Y,17510,17532
s12-d10-cam-002,6,cut off ends,17749,17786
s12-d10-cam-002,12,grate,17903,18333
s12-d10-cam-002,37,scratch off,18502,18620
s12-d10-cam-002,20,open/close drawer,18658,18760
s12-d10-cam-002,55,take out from drawer,18760,18850
s12-d10-cam-002,15,mix,18866,19113
s12-d10-cam-002,26,pour,19285,19349
s12-d10-cam-002,12,grate,19449,20210
s12-d10-cam-002,1, Background activity,20277,20380
s12-d10-cam-002,37,scratch off,20380,20444
s12-d10-cam-002,1, Background activity,20444,20496
s12-d10-cam-002,16,move from X to Y,20519,20587
s12-d10-cam-002,3,cut apart,20710,20760
s12-d10-cam-002,44,squeeze,20831,21187
s12-d10-cam-002,16,move from X to Y,21326,21383
s12-d10-cam-002,26,pour,21412,21523
s12-d10-cam-002,15,mix,21599,21720
s12-d10-cam-002,1, Background activity,1,92
s12-d10-cam-002,1, Background activity,586,729
s12-d10-cam-002,1, Background activity,1326,1455
s12-d10-cam-002,1, Background activity,1909,2006
s12-d10-cam-002,1, Background activity,2124,2189
s12-d10-cam-002,1, Background activity,2638,2693
s12-d10-cam-002,1, Background activity,2811,2851
s12-d10-cam-002,1, Background activity,2993,3090
s12-d10-cam-002,1, Background activity,3230,3286
s12-d10-cam-002,1, Background activity,3420,3495
s12-d10-cam-002,1, Background activity,3923,3996
s12-d10-cam-002,1, Background activity,4269,4322
s12-d10-cam-002,1, Background activity,4600,4684
s12-d10-cam-002,1, Background activity,4740,5012
s12-d10-cam-002,1, Background activity,5068,5118
s12-d10-cam-002,1, Background activity,5235,5273
s12-d10-cam-002,1, Background activity,5354,5399
s12-d10-cam-002,1, Background activity,5548,5664
s12-d10-cam-002,1, Background activity,5951,6036
s12-d10-cam-002,1, Background activity,6184,6276
s12-d10-cam-002,1, Background activity,6460,6511
s12-d10-cam-002,1, Background activity,6769,6968
s12-d10-cam-002,1, Background activity,7160,7225
s12-d10-cam-002,1, Background activity,7439,7618
s12-d10-cam-002,1, Background activity,8673,8793
s12-d10-cam-002,1, Background activity,8822,9016
s12-d10-cam-002,1, Background activity,9074,9171
s12-d10-cam-002,1, Background activity,9321,9362
s12-d10-cam-002,1, Background activity,9451,9530
s12-d10-cam-002,1, Background activity,9663,9693
s12-d10-cam-002,1, Background activity,9782,9891
s12-d10-cam-002,1, Background activity,10075,10192
s12-d10-cam-002,1, Background activity,11200,11306
s12-d10-cam-002,1, Background activity,11895,12512
s12-d10-cam-002,1, Background activity,13732,13836
s12-d10-cam-002,1, Background activity,15044,15118
s12-d10-cam-002,1, Background activity,15285,15355
s12-d10-cam-002,1, Background activity,15928,16038
s12-d10-cam-002,1, Background activity,16117,16171
s12-d10-cam-002,1, Background activity,16381,16450
s12-d10-cam-002,1, Background activity,16550,16615
s12-d10-cam-002,1, Background activity,16910,16961
s12-d10-cam-002,1, Background activity,17054,17112
s12-d10-cam-002,1, Background activity,17173,17238
s12-d10-cam-002,1, Background activity,17533,17748
s12-d10-cam-002,1, Background activity,17787,17902
s12-d10-cam-002,1, Background activity,18334,18501
s12-d10-cam-002,1, Background activity,18621,18657
s12-d10-cam-002,1, Background activity,19114,19284
s12-d10-cam-002,1, Background activity,19350,19448
s12-d10-cam-002,1, Background activity,20211,20276
s12-d10-cam-002,1, Background activity,20588,20709
s12-d10-cam-002,1, Background activity,20761,20830
s12-d10-cam-002,1, Background activity,21188,21325
s12-d10-cam-002,1, Background activity,21524,21598
s12-d10-cam-002,1, Background activity,21721,22004
s12-d14-cam-002,54,take out from cupboard,179,391
s12-d14-cam-002,14,lid: remove,391,427
s12-d14-cam-002,35,remove from package,436,473
s12-d14-cam-002,55,take out from drawer,537,638
s12-d14-cam-002,11,fill water from tap,720,859
s12-d14-cam-002,16,move from X to Y,869,951
s12-d14-cam-002,2,change temperature,979,1062
s12-d14-cam-002,34,read,1135,1279
s12-d14-cam-002,34,read,1334,1455
s12-d14-cam-002,54,take out from cupboard,1542,1689
s12-d14-cam-002,54,take out from cupboard,1734,1843
s12-d14-cam-002,19,open/close cupboard,1865,1934
s12-d14-cam-002,54,take out from cupboard,1944,2147
s12-d14-cam-002,20,open/close drawer,2181,2311
s12-d14-cam-002,55,take out from drawer,2321,2545
s12-d14-cam-002,55,take out from drawer,2711,3021
s12-d14-cam-002,16,move from X to Y,3021,3159
s12-d14-cam-002,12,grate,3208,3341
s12-d14-cam-002,12,grate,3369,3614
s12-d14-cam-002,2,change temperature,3984,4060
s12-d14-cam-002,36,rip open,4187,4382
s12-d14-cam-002,16,move from X to Y,4426,4638
s12-d14-cam-002,26,pour,4793,5013
s12-d14-cam-002,55,take out from drawer,5078,5170
s12-d14-cam-002,46,stir,5171,5532
s12-d14-cam-002,47,strew,5688,5757
s12-d14-cam-002,47,strew,5783,5859
s12-d14-cam-002,1, Background activity,1,178
s12-d14-cam-002,1, Background activity,474,536
s12-d14-cam-002,1, Background activity,639,719
s12-d14-cam-002,1, Background activity,1063,1134
s12-d14-cam-002,1, Background activity,1280,1333
s12-d14-cam-002,1, Background activity,1456,1541
s12-d14-cam-002,1, Background activity,1690,1733
s12-d14-cam-002,1, Background activity,2148,2180
s12-d14-cam-002,1, Background activity,2546,2710
s12-d14-cam-002,1, Background activity,3160,3207
s12-d14-cam-002,1, Background activity,3615,3983
s12-d14-cam-002,1, Background activity,4061,4186
s12-d14-cam-002,1, Background activity,4383,4425
s12-d14-cam-002,1, Background activity,4639,4792
s12-d14-cam-002,1, Background activity,5014,5077
s12-d14-cam-002,1, Background activity,5533,5687
s12-d14-cam-002,1, Background activity,5860,6014
s13-d08-cam-002,54,take out from cupboard,238,704
s13-d08-cam-002,54,take out from cupboard,717,950
s13-d08-cam-002,19,open/close cupboard,988,1090
s13-d08-cam-002,55,take out from drawer,1135,1247
s13-d08-cam-002,24,peel,1324,2152
s13-d08-cam-002,24,peel,2217,3056
s13-d08-cam-002,54,take out from cupboard,3148,3378
s13-d08-cam-002,63,wash objects,3431,3531
s13-d08-cam-002,63,wash objects,3575,3631
s13-d08-cam-002,10,dry,3754,3829
s13-d08-cam-002,54,take out from cupboard,3860,4053
s13-d08-cam-002,56,take out from fridge,4085,4511
s13-d08-cam-002,54,take out from cupboard,4515,4821
s13-d08-cam-002,54,take out from cupboard,4917,5066
s13-d08-cam-002,56,take out from fridge,5078,5528
s13-d08-cam-002,56,take out from fridge,5534,5623
s13-d08-cam-002,56,take out from fridge,5838,6189
s13-d08-cam-002,55,take out from drawer,6250,6428
s13-d08-cam-002,20,open/close drawer,6428,6499
s13-d08-cam-002,55,take out from drawer,6513,6597
s13-d08-cam-002,20,open/close drawer,6597,6647
s13-d08-cam-002,16,move from X to Y,6688,6757
s13-d08-cam-002,63,wash objects,6838,6972
s13-d08-cam-002,63,wash objects,7038,7102
s13-d08-cam-002,10,dry,7297,7393
s13-d08-cam-002,54,take out from cupboard,7450,7719
s13-d08-cam-002,14,lid: remove,7719,7808
s13-d08-cam-002,20,open/close drawer,7870,7935
s13-d08-cam-002,55,take out from drawer,7935,8129
s13-d08-cam-002,8,cut slices,8343,9176
s13-d08-cam-002,8,cut slices,9295,9907
s13-d08-cam-002,29,put in bowl,10104,10260
s13-d08-cam-002,6,cut off ends,10327,10441
s13-d08-cam-002,33,put on plate,10441,10553
s13-d08-cam-002,8,cut slices,10572,10926
s13-d08-cam-002,8,cut slices,10974,11111
s13-d08-cam-002,29,put in bowl,11177,11218
s13-d08-cam-002,29,put in bowl,11226,11326
s13-d08-cam-002,29,put in bowl,11334,11386
s13-d08-cam-002,29,put in bowl,11393,11505
s13-d08-cam-002,29,put in bowl,11513,11540
s13-d08-cam-002,29,put in bowl,11548,11605
s13-d08-cam-002,29,put in bowl,11613,11672
s13-d08-cam-002,29,put in bowl,11679,11717
s13-d08-cam-002,29,put in bowl,11722,11783
s13-d08-cam-002,29,put in bowl,11792,11821
s13-d08-cam-002,29,put in bowl,11828,11912
s13-d08-cam-002,32,put on cutting-board,11944,12005
s13-d08-cam-002,3,cut apart,12005,12089
s13-d08-cam-002,8,cut slices,12089,12260
s13-d08-cam-002,8,cut slices,12268,12349
s13-d08-cam-002,32,put on cutting-board,12373,12417
s13-d08-cam-002,8,cut slices,12465,12664
s13-d08-cam-002,29,put in bowl,12711,12803
s13-d08-cam-002,29,put in bowl,12811,12930
s13-d08-cam-002,29,put in bowl,12937,13043
s13-d08-cam-002,29,put in bowl,13051,13245
s13-d08-cam-002,16,move from X to Y,13307,13504
s13-d08-cam-002,17,open egg,13560,13776
s13-d08-cam-002,17,open egg,13796,14036
s13-d08-cam-002,62,wash hands,14102,14250
s13-d08-cam-002,40,shake,14249,14288
s13-d08-cam-002,10,dry,14312,14393
s13-d08-cam-002,55,take out from drawer,14415,14708
